-5.000000000000000000e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -1.666666666666666075e+00
1.666666666666666075e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -1.666666666666666075e+00
1.666666666666666075e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -1.666666666666666075e+00
1.666666666666666075e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -1.666666666666666075e+00
1.666666666666666075e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -1.666666666666666075e+00
1.666666666666666075e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -1.666666666666666075e+00
1.666666666666666075e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 5.000000000000000000e+00 1.666666666666666075e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -1.666666666666666075e+00
1.666666666666666075e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 5.000000000000000000e+00 1.666666666666666075e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 5.000000000000000000e+00
1.666666666666666075e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 5.000000000000000000e+00 1.666666666666666075e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 5.000000000000000000e+00
1.666666666666666075e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 5.000000000000000000e+00
1.666666666666666075e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 5.000000000000000000e+00
1.666666666666666075e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 -1.666666666666666075e+00 5.000000000000000000e+00
1.666666666666666075e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 -1.666666666666666075e+00 5.000000000000000000e+00
1.666666666666666075e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 -1.666666666666666075e+00 5.000000000000000000e+00
1.666666666666666075e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 -1.666666666666666075e+00 5.000000000000000000e+00
1.666666666666666075e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 5.000000000000000000e+00
1.666666666666666075e+00 -1.666666666666666075e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 5.000000000000000000e+00
1.666666666666666075e+00 -1.666666666666666075e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 1.666666666666666075e+00 5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 5.000000000000000000e+00
1.666666666666666075e+00 5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 1.666666666666666075e+00 5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 5.000000000000000000e+00
1.666666666666666075e+00 5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 1.666666666666666075e+00 -1.666666666666666075e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 5.000000000000000000e+00
1.666666666666666075e+00 5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 1.666666666666666075e+00 -1.666666666666666075e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 5.000000000000000000e+00
-5.000000000000000000e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00
-5.000000000000000000e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00
-5.000000000000000000e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00
-5.000000000000000000e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00
-5.000000000000000000e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 1.666666666666666075e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00
-5.000000000000000000e+00 -1.666666666666666075e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00
-5.000000000000000000e+00 -1.666666666666666075e+00 5.000000000000000000e+00 -5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00
-5.000000000000000000e+00 -1.666666666666666075e+00 5.000000000000000000e+00 -5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00
-5.000000000000000000e+00 -1.666666666666666075e+00 5.000000000000000000e+00 -5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 -5.000000000000000000e+00
-5.000000000000000000e+00 -1.666666666666666075e+00 5.000000000000000000e+00 -5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00
-5.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 5.000000000000000000e+00 5.000000000000000000e+00 -5.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00 -1.666666666666666075e+00 -5.000000000000000000e+00 1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00 -5.000000000000000000e+00
